STATE,Date,Home.Value,Structure.Cost,Land.Value,Land.Share,HomePriceIndex,LandPriceIndex
VA,1991Q2,"$128,512","$70,908","$57,604",44.8%,0.774,0.727
VA,1991Q3,"$128,648","$71,761","$56,887",44.2%,0.775,0.720
VA,1991Q4,"$128,977","$72,554","$56,423",43.7%,0.777,0.717
VA,1992Q1,"$129,387","$73,411","$55,976",43.3%,0.780,0.716
VA,1992Q2,"$129,778","$73,935","$55,844",43.0%,0.782,0.716
VA,1992Q3,"$130,193","$74,367","$55,825",42.9%,0.785,0.717
VA,1992Q4,"$130,609","$74,773","$55,836",42.8%,0.787,0.718
VA,1993Q1,"$131,040","$75,008","$56,032",42.8%,0.790,0.718
VA,1993Q2,"$131,529","$75,486","$56,043",42.6%,0.793,0.719
VA,1993Q3,"$132,089","$75,968","$56,122",42.5%,0.796,0.720
VA,1993Q4,"$132,739","$76,399","$56,341",42.4%,0.800,0.724
VA,1994Q1,"$133,475","$76,747","$56,728",42.5%,0.804,0.730
VA,1994Q2,"$134,258","$77,108","$57,150",42.6%,0.809,0.737
VA,1994Q3,"$135,026","$77,586","$57,440",42.5%,0.814,0.742
VA,1994Q4,"$135,723","$78,290","$57,433",42.3%,0.818,0.744
VA,1995Q1,"$136,326","$79,391","$56,935",41.8%,0.822,0.742
VA,1995Q2,"$136,889","$80,515","$56,374",41.2%,0.825,0.737
VA,1995Q3,"$137,460","$81,603","$55,856",40.6%,0.828,0.732
VA,1995Q4,"$138,059","$82,490","$55,569",40.2%,0.832,0.730
VA,1996Q1,"$138,718","$82,999","$55,719",40.2%,0.836,0.732
VA,1996Q2,"$139,407","$83,376","$56,031",40.2%,0.840,0.738
VA,1996Q3,"$140,124","$83,707","$56,417",40.3%,0.844,0.745
VA,1996Q4,"$140,861","$84,138","$56,724",40.3%,0.849,0.751
VA,1997Q1,"$141,631","$84,784","$56,846",40.1%,0.854,0.754
VA,1997Q2,"$142,430","$85,592","$56,838",39.9%,0.858,0.756
VA,1997Q3,"$143,319","$86,485","$56,834",39.7%,0.864,0.759
VA,1997Q4,"$144,342","$87,379","$56,963",39.5%,0.870,0.763
VA,1998Q1,"$145,514","$88,223","$57,291",39.4%,0.877,0.770
VA,1998Q2,"$146,899","$88,962","$57,937",39.4%,0.885,0.781
VA,1998Q3,"$148,516","$89,612","$58,905",39.7%,0.895,0.796
VA,1998Q4,"$150,382","$90,173","$60,210",40.0%,0.906,0.816
VA,1999Q1,"$152,450","$90,689","$61,761",40.5%,0.919,0.840
VA,1999Q2,"$154,667","$91,119","$63,548",41.1%,0.932,0.867
VA,1999Q3,"$157,097","$91,551","$65,545",41.7%,0.947,0.897
VA,1999Q4,"$159,778","$92,040","$67,738",42.4%,0.963,0.929
VA,2000Q1,"$162,723","$92,485","$70,238",43.2%,0.981,0.964
VA,2000Q2,"$165,937","$93,236","$72,701",43.8%,1.000,1.000
VA,2000Q3,"$169,385","$94,150","$75,235",44.4%,1.021,1.038
VA,2000Q4,"$173,050","$95,226","$77,824",45.0%,1.043,1.078
VA,2001Q1,"$176,911","$96,684","$80,226",45.3%,1.066,1.120
VA,2001Q2,"$180,891","$97,928","$82,963",45.9%,1.090,1.162
VA,2001Q3,"$184,954","$99,121","$85,833",46.4%,1.115,1.206
VA,2001Q4,"$189,099","$100,201","$88,898",47.0%,1.140,1.253
VA,2002Q1,"$193,400","$100,948","$92,451",47.8%,1.166,1.304
VA,2002Q2,"$197,914","$101,740","$96,174",48.6%,1.193,1.359
VA,2002Q3,"$202,663","$102,408","$100,254",49.5%,1.221,1.420
VA,2002Q4,"$207,728","$102,947","$104,781",50.4%,1.252,1.488
VA,2003Q1,"$213,221","$103,489","$109,731",51.5%,1.285,1.564
VA,2003Q2,"$219,256","$104,136","$115,120",52.5%,1.321,1.645
VA,2003Q3,"$225,938","$105,316","$120,622",53.4%,1.362,1.728
VA,2003Q4,"$233,340","$107,382","$125,959",54.0%,1.406,1.808
VA,2004Q1,"$241,498","$110,501","$130,997",54.2%,1.455,1.884
VA,2004Q2,"$250,468","$114,413","$136,055",54.3%,1.509,1.961
VA,2004Q3,"$260,183","$118,568","$141,615",54.4%,1.568,2.046
VA,2004Q4,"$270,406","$122,455","$147,952",54.7%,1.630,2.142
VA,2005Q1,"$280,827","$125,728","$155,099",55.2%,1.692,2.250
VA,2005Q2,"$291,107","$128,543","$162,565",55.8%,1.754,2.363
VA,2005Q3,"$300,850","$131,283","$169,567",56.4%,1.813,2.470
VA,2005Q4,"$309,593","$134,312","$175,281",56.6%,1.866,2.558
VA,2006Q1,"$316,940","$137,780","$179,161",56.5%,1.910,2.618
VA,2006Q2,"$322,691","$141,526","$181,165",56.1%,1.945,2.652
VA,2006Q3,"$326,827","$144,999","$181,828",55.6%,1.970,2.667
VA,2006Q4,"$329,359","$147,717","$181,643",55.2%,1.985,2.670
VA,2007Q1,"$330,002","$149,495","$180,508",54.7%,1.989,2.661
VA,2007Q2,"$328,554","$150,533","$178,021",54.2%,1.980,2.629
VA,2007Q3,"$324,999","$151,608","$173,392",53.4%,1.959,2.566
VA,2007Q4,"$319,631","$153,390","$166,242",52.0%,1.926,2.464
VA,2008Q1,"$313,109","$156,284","$156,825",50.1%,1.887,2.328
VA,2008Q2,"$306,144","$159,741","$146,403",47.8%,1.845,2.177
VA,2008Q3,"$299,658","$162,896","$136,762",45.6%,1.806,2.036
VA,2008Q4,"$294,365","$164,900","$129,466",44.0%,1.774,1.930
VA,2009Q1,"$290,787","$165,185","$125,602",43.2%,1.752,1.875
VA,2009Q2,"$288,657","$164,183","$124,474",43.1%,1.740,1.860
VA,2009Q3,"$287,415","$162,651","$124,765",43.4%,1.732,1.866
VA,2009Q4,"$286,396","$161,329","$125,067",43.7%,1.726,1.872
VA,2010Q1,"$284,982","$160,619","$124,363",43.6%,1.717,1.860
VA,2010Q2,"$283,210","$161,077","$122,134",43.1%,1.707,1.828
VA,2010Q3,"$281,068","$162,421","$118,647",42.2%,1.694,1.779
VA,2010Q4,"$278,945","$164,580","$114,365",41.0%,1.681,1.718
VA,2011Q1,"$277,229","$167,599","$109,630",39.5%,1.671,1.654
VA,2011Q2,"$276,353","$170,667","$105,687",38.2%,1.665,1.598
VA,2011Q3,"$276,436","$173,515","$102,921",37.2%,1.666,1.560
VA,2011Q4,"$277,399","$175,697","$101,702",36.7%,1.672,1.545
VA,2012Q1,"$279,239","$176,865","$102,374",36.7%,1.683,1.557
VA,2012Q2,"$281,787","$177,400","$104,388",37.0%,1.698,1.591
VA,2012Q3,"$284,840","$177,684","$107,156",37.6%,1.717,1.636
VA,2012Q4,"$288,148","$178,144","$110,004",38.2%,1.736,1.683
VA,2013Q1,"$291,461","$179,111","$112,350",38.5%,1.756,1.722
VA,2013Q2,"$294,570","$180,531","$114,039",38.7%,1.775,1.751
VA,2013Q3,"$297,242","$182,254","$114,988",38.7%,1.791,1.769
VA,2013Q4,"$299,553","$184,130","$115,423",38.5%,1.805,1.779
VA,2014Q1,"$301,749","$187,700","$114,049",37.8%,1.818,1.761
VA,2014Q2,"$303,923","$187,986","$115,937",38.1%,1.832,1.794
VA,2014Q3,"$306,152","$192,067","$114,085",37.3%,1.845,1.769
VA,2014Q4,"$308,454","$196,050","$112,404",36.4%,1.859,1.746
VA,2015Q1,"$310,740","$196,327","$114,413",36.8%,1.873,1.781
VA,2015Q2,"$313,074","$194,527","$118,547",37.9%,1.887,1.849
VA,2015Q3,"$315,607","$195,661","$119,946",38.0%,1.902,1.874
VA,2015Q4,"$318,254","$197,587","$120,667",37.9%,1.918,1.889
VA,2016Q1,"$320,922","$199,632","$121,290",37.8%,1.934,1.902
WA,1975Q1,"$29,744","$28,257","$1,487",5.0%,0.139,0.000
WA,1975Q2,"$30,581","$29,052","$1,529",5.0%,0.143,0.000
WA,1975Q3,"$31,449","$29,877","$1,572",5.0%,0.147,0.000
WA,1975Q4,"$32,393","$30,774","$1,620",5.0%,0.151,0.000
WA,1976Q1,"$33,535","$31,858","$1,677",5.0%,0.157,0.000
WA,1976Q2,"$34,894","$33,149","$1,745",5.0%,0.163,0.000
WA,1976Q3,"$36,428","$34,606","$1,821",5.0%,0.170,0.001
WA,1976Q4,"$38,124","$36,218","$1,906",5.0%,0.178,0.001
WA,1977Q1,"$40,039","$38,037","$2,002",5.0%,0.187,0.002
WA,1977Q2,"$42,223","$40,112","$2,111",5.0%,0.197,0.003
WA,1977Q3,"$44,669","$42,436","$2,233",5.0%,0.209,0.004
WA,1977Q4,"$47,304","$43,619","$3,685",7.8%,0.221,0.008
WA,1978Q1,"$50,066","$44,505","$5,561",11.1%,0.234,0.012
WA,1978Q2,"$52,874","$45,364","$7,510",14.2%,0.247,0.016
WA,1978Q3,"$55,606","$46,272","$9,334",16.8%,0.260,0.020
WA,1978Q4,"$58,174","$47,293","$10,880",18.7%,0.272,0.024
WA,1979Q1,"$60,557","$48,473","$12,084",20.0%,0.283,0.026
WA,1979Q2,"$62,755","$49,815","$12,940",20.6%,0.293,0.029
WA,1979Q3,"$64,682","$51,291","$13,391",20.7%,0.302,0.030
WA,1979Q4,"$66,320","$52,878","$13,442",20.3%,0.310,0.030
WA,1980Q1,"$67,672","$54,556","$13,116",19.4%,0.316,0.030
WA,1980Q2,"$68,760","$56,214","$12,546",18.2%,0.321,0.028
WA,1980Q3,"$69,638","$57,778","$11,860",17.0%,0.325,0.027
WA,1980Q4,"$70,326","$59,164","$11,162",15.9%,0.328,0.026
WA,1981Q1,"$70,945","$60,327","$10,618",15.0%,0.331,0.024
WA,1981Q2,"$71,588","$61,352","$10,236",14.3%,0.334,0.024
WA,1981Q3,"$72,111","$62,378","$9,732",13.5%,0.337,0.023
WA,1981Q4,"$72,430","$63,539","$8,892",12.3%,0.338,0.021
WA,1982Q1,"$72,550","$64,913","$7,636",10.5%,0.339,0.018
WA,1982Q2,"$72,565","$66,388","$6,178",8.5%,0.339,0.014
WA,1982Q3,"$72,669","$67,784","$4,885",6.7%,0.339,0.011
WA,1982Q4,"$73,004","$68,928","$4,075",5.6%,0.341,0.010
WA,1983Q1,"$73,404","$69,685","$3,719",5.1%,0.343,0.009
WA,1983Q2,"$73,781","$70,092","$3,689",5.0%,0.345,0.009
WA,1983Q3,"$74,192","$70,483","$3,710",5.0%,0.346,0.009
WA,1983Q4,"$74,746","$71,008","$3,737",5.0%,0.349,0.011
WA,1984Q1,"$75,459","$71,686","$3,773",5.0%,0.352,0.013
WA,1984Q2,"$76,260","$72,447","$3,813",5.0%,0.356,0.017
WA,1984Q3,"$77,091","$73,236","$3,855",5.0%,0.360,0.022
WA,1984Q4,"$77,888","$73,993","$3,894",5.0%,0.364,0.026
WA,1985Q1,"$78,624","$74,693","$3,931",5.0%,0.367,0.028
WA,1985Q2,"$79,317","$75,352","$3,966",5.0%,0.370,0.030
WA,1985Q3,"$80,003","$76,002","$4,000",5.0%,0.374,0.031
WA,1985Q4,"$80,704","$76,669","$4,035",5.0%,0.377,0.032
WA,1986Q1,"$81,434","$77,288","$4,145",5.1%,0.380,0.035
WA,1986Q2,"$82,174","$77,526","$4,648",5.7%,0.384,0.039
WA,1986Q3,"$82,928","$77,749","$5,179",6.2%,0.387,0.044
WA,1986Q4,"$83,703","$78,051","$5,652",6.8%,0.391,0.048
WA,1987Q1,"$84,499","$78,493","$6,006",7.1%,0.395,0.051
WA,1987Q2,"$85,327","$79,032","$6,294",7.4%,0.398,0.054
WA,1987Q3,"$86,234","$79,591","$6,643",7.7%,0.403,0.057
WA,1987Q4,"$87,302","$80,095","$7,208",8.3%,0.408,0.062
WA,1988Q1,"$88,635","$80,503","$8,132",9.2%,0.414,0.070
WA,1988Q2,"$90,324","$80,869","$9,455",10.5%,0.422,0.082
WA,1988Q3,"$92,502","$81,295","$11,207",12.1%,0.432,0.097
WA,1988Q4,"$95,326","$81,876","$13,450",14.1%,0.445,0.117
WA,1989Q1,"$98,973","$82,678","$16,296",16.5%,0.462,0.143
WA,1989Q2,"$103,480","$83,620","$19,860",19.2%,0.483,0.175
WA,1989Q3,"$108,733","$84,592","$24,141",22.2%,0.508,0.214
WA,1989Q4,"$114,457","$85,480","$28,977",25.3%,0.534,0.258
WA,1990Q1,"$120,192","$86,209","$33,984",28.3%,0.561,0.304
WA,1990Q2,"$125,383","$86,807","$38,576",30.8%,0.586,0.347
WA,1990Q3,"$129,517","$87,367","$42,150",32.5%,0.605,0.380
WA,1990Q4,"$132,729","$87,972","$44,758",33.7%,0.620,0.406
WA,1991Q1,"$135,209","$88,635","$46,574",34.4%,0.631,0.424
WA,1991Q2,"$137,138","$89,444","$47,694",34.8%,0.640,0.436
WA,1991Q3,"$138,761","$90,304","$48,457",34.9%,0.648,0.445
WA,1991Q4,"$140,311","$91,164","$49,147",35.0%,0.655,0.453
WA,1992Q1,"$141,858","$92,143","$49,715",35.0%,0.662,0.463
WA,1992Q2,"$143,474","$92,866","$50,608",35.3%,0.670,0.473
WA,1992Q3,"$145,225","$93,497","$51,728",35.6%,0.678,0.485
WA,1992Q4,"$147,099","$94,041","$53,057",36.1%,0.687,0.499
WA,1993Q1,"$149,113","$94,341","$54,772",36.7%,0.696,0.514
WA,1993Q2,"$151,297","$94,860","$56,437",37.3%,0.707,0.530
WA,1993Q3,"$153,628","$95,486","$58,142",37.8%,0.717,0.547
WA,1993Q4,"$156,014","$96,277","$59,737",38.3%,0.729,0.563
WA,1994Q1,"$158,328","$97,223","$61,105",38.6%,0.739,0.577
WA,1994Q2,"$160,436","$98,324","$62,111",38.7%,0.749,0.589
WA,1994Q3,"$162,217","$99,417","$62,800",38.7%,0.758,0.597
WA,1994Q4,"$163,636","$100,376","$63,261",38.7%,0.764,0.604
WA,1995Q1,"$164,710","$101,281","$63,430",38.5%,0.769,0.610
WA,1995Q2,"$165,504","$101,835","$63,670",38.5%,0.773,0.615
WA,1995Q3,"$166,236","$102,336","$63,900",38.4%,0.776,0.620
WA,1995Q4,"$167,039","$102,922","$64,117",38.4%,0.780,0.624
WA,1996Q1,"$167,979","$103,566","$64,413",38.3%,0.784,0.627
WA,1996Q2,"$169,104","$104,473","$64,630",38.2%,0.790,0.631
WA,1996Q3,"$170,462","$105,396","$65,067",38.2%,0.796,0.637
WA,1996Q4,"$172,123","$106,204","$65,918",38.3%,0.804,0.648
WA,1997Q1,"$174,163","$106,854","$67,309",38.6%,0.813,0.665
WA,1997Q2,"$176,607","$107,365","$69,242",39.2%,0.825,0.687
WA,1997Q3,"$179,422","$107,929","$71,493",39.8%,0.838,0.712
WA,1997Q4,"$182,512","$108,699","$73,812",40.4%,0.852,0.738
WA,1998Q1,"$185,823","$109,857","$75,965",40.9%,0.868,0.763
WA,1998Q2,"$189,245","$111,097","$78,148",41.3%,0.884,0.788
WA,1998Q3,"$192,648","$112,322","$80,326",41.7%,0.900,0.813
WA,1998Q4,"$195,995","$113,357","$82,638",42.2%,0.915,0.839
WA,1999Q1,"$199,254","$114,072","$85,182",42.8%,0.930,0.867
WA,1999Q2,"$202,428","$114,567","$87,862",43.4%,0.945,0.897
WA,1999Q3,"$205,500","$114,973","$90,527",44.1%,0.960,0.926
WA,1999Q4,"$208,483","$115,430","$93,053",44.6%,0.974,0.954
WA,2000Q1,"$211,354","$115,803","$95,551",45.2%,0.987,0.978
WA,2000Q2,"$214,138","$116,689","$97,449",45.5%,1.000,1.000
WA,2000Q3,"$216,927","$117,823","$99,104",45.7%,1.013,1.020
WA,2000Q4,"$219,762","$119,186","$100,576",45.8%,1.026,1.039
WA,2001Q1,"$222,639","$121,103","$101,536",45.6%,1.040,1.058
WA,2001Q2,"$225,531","$122,660","$102,871",45.6%,1.053,1.076
WA,2001Q3,"$228,459","$124,127","$104,332",45.7%,1.067,1.094
WA,2001Q4,"$231,431","$125,422","$106,009",45.8%,1.081,1.115
WA,2002Q1,"$234,500","$126,274","$108,226",46.2%,1.095,1.138
WA,2002Q2,"$237,684","$127,133","$110,551",46.5%,1.110,1.165
WA,2002Q3,"$241,057","$127,786","$113,271",47.0%,1.126,1.196
WA,2002Q4,"$244,755","$128,218","$116,537",47.6%,1.143,1.233
WA,2003Q1,"$248,854","$128,535","$120,318",48.3%,1.162,1.277
WA,2003Q2,"$253,538","$128,987","$124,551",49.1%,1.184,1.325
WA,2003Q3,"$259,007","$130,053","$128,955",49.8%,1.210,1.374
WA,2003Q4,"$265,399","$132,171","$133,228",50.2%,1.239,1.423
WA,2004Q1,"$272,781","$135,563","$137,218",50.3%,1.274,1.468
WA,2004Q2,"$281,182","$139,861","$141,321",50.3%,1.313,1.515
WA,2004Q3,"$290,650","$144,390","$146,260",50.3%,1.357,1.571
WA,2004Q4,"$301,291","$148,508","$152,783",50.7%,1.407,1.644
WA,2005Q1,"$313,065","$151,664","$161,401",51.6%,1.462,1.740
WA,2005Q2,"$325,843","$154,234","$171,609",52.7%,1.522,1.854
WA,2005Q3,"$339,172","$156,509","$182,663",53.9%,1.584,1.979
WA,2005Q4,"$352,448","$158,853","$193,596",54.9%,1.646,2.103
WA,2006Q1,"$365,200","$161,625","$203,575",55.7%,1.705,2.218
WA,2006Q2,"$376,969","$164,467","$212,502",56.4%,1.760,2.323
WA,2006Q3,"$387,337","$167,230","$220,107",56.8%,1.809,2.413
WA,2006Q4,"$395,949","$169,672","$226,277",57.1%,1.849,2.488
WA,2007Q1,"$402,351","$171,734","$230,618",57.3%,1.879,2.544
WA,2007Q2,"$406,005","$173,495","$232,511",57.3%,1.896,2.572
WA,2007Q3,"$406,721","$175,422","$231,299",56.9%,1.899,2.566
WA,2007Q4,"$404,456","$177,906","$226,550",56.0%,1.889,2.520
WA,2008Q1,"$399,545","$181,230","$218,315",54.6%,1.866,2.435
WA,2008Q2,"$392,649","$184,929","$207,720",52.9%,1.834,2.322
WA,2008Q3,"$384,508","$188,519","$195,989",51.0%,1.796,2.196
WA,2008Q4,"$375,986","$191,476","$184,509",49.1%,1.756,2.071
WA,2009Q1,"$367,928","$193,401","$174,527",47.4%,1.718,1.962
WA,2009Q2,"$360,582","$194,484","$166,097",46.1%,1.684,1.871
WA,2009Q3,"$354,251","$195,016","$159,235",44.9%,1.654,1.796
WA,2009Q4,"$348,828","$195,299","$153,529",44.0%,1.629,1.734
WA,2010Q1,"$343,671","$195,369","$148,302",43.2%,1.605,1.674
WA,2010Q2,"$338,186","$195,982","$142,204",42.0%,1.579,1.608
WA,2010Q3,"$332,115","$197,043","$135,073",40.7%,1.551,1.531
WA,2010Q4,"$325,669","$198,697","$126,972",39.0%,1.521,1.443
WA,2011Q1,"$319,435","$201,193","$118,242",37.0%,1.492,1.350
WA,2011Q2,"$314,213","$203,756","$110,456",35.2%,1.467,1.265
WA,2011Q3,"$310,878","$206,179","$104,699",33.7%,1.452,1.203
WA,2011Q4,"$309,962","$208,060","$101,902",32.9%,1.447,1.174
WA,2012Q1,"$311,754","$209,090","$102,663",32.9%,1.456,1.185
WA,2012Q2,"$316,031","$209,650","$106,380",33.7%,1.476,1.231
WA,2012Q3,"$322,124","$210,109","$112,016",34.8%,1.504,1.299
WA,2012Q4,"$329,332","$210,877","$118,455",36.0%,1.538,1.378
WA,2013Q1,"$336,864","$212,266","$124,598",37.0%,1.573,1.453
WA,2013Q2,"$344,310","$214,199","$130,111",37.8%,1.608,1.521
WA,2013Q3,"$351,412","$216,498","$134,914",38.4%,1.641,1.581
WA,2013Q4,"$357,985","$218,987","$138,997",38.8%,1.672,1.633
WA,2014Q1,"$364,483","$223,336","$141,148",38.7%,1.702,1.663
WA,2014Q2,"$371,256","$223,792","$147,464",39.7%,1.734,1.742
WA,2014Q3,"$378,529","$228,775","$149,754",39.6%,1.768,1.773
WA,2014Q4,"$386,550","$233,656","$152,894",39.6%,1.805,1.815
WA,2015Q1,"$395,470","$234,140","$161,330",40.8%,1.847,1.920
WA,2015Q2,"$405,221","$232,169","$173,051",42.7%,1.892,2.065
WA,2015Q3,"$415,580","$233,715","$181,865",43.8%,1.941,2.176
WA,2015Q4,"$426,388","$236,226","$190,162",44.6%,1.991,2.281
WA,2016Q1,"$437,380","$238,898","$198,481",45.4%,2.043,2.387
WV,1975Q1,"$21,952","$20,855","$1,098",5.0%,0.247,0.001
WV,1975Q2,"$23,355","$21,387","$1,968",8.4%,0.263,0.001
WV,1975Q3,"$24,477","$21,449","$3,027",12.4%,0.275,0.002
WV,1975Q4,"$25,266","$21,557","$3,708",14.7%,0.284,0.002
WV,1976Q1,"$25,841","$21,778","$4,063",15.7%,0.291,0.003
WV,1976Q2,"$26,406","$22,102","$4,304",16.3%,0.297,0.003
WV,1976Q3,"$27,025","$22,523","$4,501",16.7%,0.304,0.003
WV,1976Q4,"$27,784","$23,031","$4,753",17.1%,0.313,0.003
WV,1977Q1,"$28,749","$23,603","$5,145",17.9%,0.324,0.004
WV,1977Q2,"$29,840","$24,220","$5,620",18.8%,0.336,0.004
WV,1977Q3,"$30,916","$24,836","$6,080",19.7%,0.348,0.004
WV,1977Q4,"$32,029","$25,412","$6,617",20.7%,0.360,0.005
WV,1978Q1,"$32,982","$25,927","$7,055",21.4%,0.371,0.005
WV,1978Q2,"$33,761","$26,413","$7,348",21.8%,0.380,0.005
WV,1978Q3,"$34,510","$26,928","$7,582",22.0%,0.388,0.005
WV,1978Q4,"$35,302","$27,529","$7,774",22.0%,0.397,0.005
WV,1979Q1,"$36,267","$28,255","$8,012",22.1%,0.408,0.006
WV,1979Q2,"$37,494","$29,066","$8,428",22.5%,0.422,0.006
WV,1979Q3,"$38,908","$29,910","$8,998",23.1%,0.438,0.006
WV,1979Q4,"$40,434","$30,729","$9,705",24.0%,0.455,0.007
WV,1980Q1,"$41,910","$31,476","$10,434",24.9%,0.472,0.007
WV,1980Q2,"$43,183","$32,168","$11,015",25.5%,0.486,0.008
WV,1980Q3,"$44,054","$32,819","$11,235",25.5%,0.496,0.008
WV,1980Q4,"$44,592","$33,444","$11,148",25.0%,0.502,0.008
WV,1981Q1,"$44,554","$34,075","$10,479",23.5%,0.501,0.008
WV,1981Q2,"$44,217","$34,715","$9,502",21.5%,0.498,0.007
WV,1981Q3,"$44,055","$35,409","$8,646",19.6%,0.496,0.006
WV,1981Q4,"$43,796","$36,192","$7,604",17.4%,0.493,0.005
WV,1982Q1,"$43,577","$37,072","$6,506",14.9%,0.490,0.005
WV,1982Q2,"$45,129","$37,975","$7,154",15.9%,0.508,0.005
WV,1982Q3,"$43,566","$38,797","$4,768",10.9%,0.490,0.003
WV,1982Q4,"$42,615","$39,437","$3,178",7.5%,0.480,0.002
WV,1983Q1,"$42,325","$39,823","$2,502",5.9%,0.476,0.002
WV,1983Q2,"$42,360","$40,021","$2,339",5.5%,0.477,0.002
WV,1983Q3,"$42,644","$40,126","$2,518",5.9%,0.480,0.002
WV,1983Q4,"$42,970","$40,234","$2,736",6.4%,0.484,0.002
WV,1984Q1,"$43,259","$40,424","$2,835",6.6%,0.487,0.002
WV,1984Q2,"$43,396","$40,689","$2,707",6.2%,0.488,0.002
WV,1984Q3,"$43,478","$41,008","$2,470",5.7%,0.489,0.002
WV,1984Q4,"$43,597","$41,355","$2,242",5.1%,0.491,0.002
WV,1985Q1,"$43,904","$41,709","$2,195",5.0%,0.494,0.002
WV,1985Q2,"$44,320","$42,104","$2,216",5.0%,0.499,0.002
WV,1985Q3,"$44,759","$42,521","$2,238",5.0%,0.504,0.002
WV,1985Q4,"$45,264","$43,001","$2,263",5.0%,0.509,0.002
WV,1986Q1,"$45,923","$43,627","$2,296",5.0%,0.517,0.002
WV,1986Q2,"$46,603","$44,273","$2,330",5.0%,0.525,0.003
WV,1986Q3,"$47,245","$44,883","$2,362",5.0%,0.532,0.004
WV,1986Q4,"$47,832","$45,440","$2,392",5.0%,0.538,0.004
WV,1987Q1,"$48,314","$45,898","$2,416",5.0%,0.544,0.005
WV,1987Q2,"$48,707","$46,272","$2,435",5.0%,0.548,0.005
WV,1987Q3,"$49,030","$46,579","$2,452",5.0%,0.552,0.005
WV,1987Q4,"$49,375","$46,907","$2,469",5.0%,0.556,0.005
WV,1988Q1,"$49,778","$47,289","$2,489",5.0%,0.560,0.005
WV,1988Q2,"$50,249","$47,737","$2,512",5.0%,0.566,0.006
WV,1988Q3,"$50,747","$48,210","$2,537",5.0%,0.571,0.007
WV,1988Q4,"$51,296","$48,731","$2,565",5.0%,0.577,0.007
WV,1989Q1,"$51,935","$49,338","$2,597",5.0%,0.585,0.009
WV,1989Q2,"$52,639","$50,007","$2,632",5.0%,0.592,0.010
WV,1989Q3,"$53,313","$50,648","$2,666",5.0%,0.600,0.012
WV,1989Q4,"$53,972","$51,273","$2,699",5.0%,0.607,0.013
WV,1990Q1,"$54,627","$51,896","$2,731",5.0%,0.615,0.015
WV,1990Q2,"$55,276","$52,512","$2,764",5.0%,0.622,0.016
WV,1990Q3,"$55,822","$53,031","$2,791",5.0%,0.628,0.017
WV,1990Q4,"$56,330","$53,513","$2,816",5.0%,0.634,0.017
WV,1991Q1,"$56,856","$54,013","$2,843",5.0%,0.640,0.018
WV,1991Q2,"$57,446","$54,574","$2,872",5.0%,0.647,0.018
WV,1991Q3,"$58,148","$55,241","$2,907",5.0%,0.654,0.020
WV,1991Q4,"$58,980","$56,031","$2,949",5.0%,0.664,0.024
WV,1992Q1,"$59,888","$56,893","$2,994",5.0%,0.674,0.030
WV,1992Q2,"$60,853","$57,810","$3,043",5.0%,0.685,0.038
WV,1992Q3,"$61,814","$58,723","$3,091",5.0%,0.696,0.048
WV,1992Q4,"$62,833","$59,691","$3,142",5.0%,0.707,0.060
WV,1993Q1,"$63,939","$60,742","$3,197",5.0%,0.720,0.076
WV,1993Q2,"$65,144","$61,887","$3,257",5.0%,0.733,0.097
WV,1993Q3,"$66,385","$63,066","$3,319",5.0%,0.747,0.125
WV,1993Q4,"$67,632","$64,250","$3,382",5.0%,0.761,0.163
WV,1994Q1,"$68,908","$65,463","$3,445",5.0%,0.776,0.220
WV,1994Q2,"$70,166","$65,906","$4,260",6.1%,0.790,0.292
WV,1994Q3,"$71,385","$66,205","$5,180",7.3%,0.803,0.356
WV,1994Q4,"$72,505","$66,860","$5,645",7.8%,0.816,0.388
WV,1995Q1,"$73,504","$67,978","$5,526",7.5%,0.827,0.380
WV,1995Q2,"$74,372","$69,371","$5,001",6.7%,0.837,0.345
WV,1995Q3,"$75,201","$70,804","$4,397",5.8%,0.846,0.303
WV,1995Q4,"$75,995","$72,035","$3,960",5.2%,0.855,0.273
WV,1996Q1,"$76,718","$72,882","$3,836",5.0%,0.863,0.264
WV,1996Q2,"$77,362","$73,494","$3,868",5.0%,0.871,0.274
WV,1996Q3,"$77,965","$74,067","$3,898",5.0%,0.878,0.297
WV,1996Q4,"$78,543","$74,616","$3,927",5.0%,0.884,0.331
WV,1997Q1,"$79,182","$75,223","$3,959",5.0%,0.891,0.377
WV,1997Q2,"$79,903","$75,907","$3,995",5.0%,0.899,0.432
WV,1997Q3,"$80,634","$76,603","$4,032",5.0%,0.908,0.483
WV,1997Q4,"$81,395","$77,257","$4,137",5.1%,0.916,0.519
WV,1998Q1,"$82,179","$77,965","$4,215",5.1%,0.925,0.528
WV,1998Q2,"$82,992","$78,798","$4,194",5.1%,0.934,0.526
WV,1998Q3,"$83,793","$79,603","$4,190",5.0%,0.943,0.525
WV,1998Q4,"$84,603","$80,373","$4,230",5.0%,0.952,0.549
WV,1999Q1,"$85,379","$81,110","$4,269",5.0%,0.961,0.606
WV,1999Q2,"$86,124","$81,818","$4,306",5.0%,0.969,0.692
WV,1999Q3,"$86,845","$82,502","$4,342",5.0%,0.977,0.796
WV,1999Q4,"$87,535","$83,158","$4,377",5.0%,0.985,0.897
WV,2000Q1,"$88,188","$83,779","$4,409",5.0%,0.993,0.966
WV,2000Q2,"$88,847","$84,405","$4,442",5.0%,1.000,1.000
